hospital_bank_id,hospital_id,authorized_signatory_name,bank_account_name,account_number_token,ifsc_code,bank_name,branch_name,tds_exemption,cancelled_cheque_uri
6f038f81-c0f2-4b53-8ef8-aac43207e559,b1a01709-3640-4987-952c-c1da803e56e5,SANTOSH KUMAR SHUKLA,Medical College Hospital Shahjahanpur,ACCT_JRZP1A5V98ZUT0PM,MAHB0MDGBMZ,State Bank of India,Shahjahanpur Main Branch,False,s3://up-ab-docs/CHQ_RLJ7FLI582KG.pdf
3aeca215-7d40-41ff-bcbb-47748eea467b,517ea751-83de-4af4-89b3-bd52b1e8eee5,UMESH KUMAR,Dr. Srivastava Orthopaedic Centre,ACCT_RC46JMYZ7FK7272H,UPCB0RISM77,Axis Bank,Jhansi Main Branch,True,s3://up-ab-docs/CHQ_SUXT21C3G8HX.pdf
ecc52947-bdfc-49ee-bcf7-06b162c71ba7,3fd1b318-260c-4c2b-969f-25f3f2b164a8,BABLU KUMAR KURMI,Dr. Tiwari Surgical Centre,ACCT_K3U3LLT6LHTP71QE,UPCB0Y0CQK9,Bank of Baroda,Ayodhya Main Branch,False,s3://up-ab-docs/CHQ_J3V8Z5MQU6WB.pdf
8d14a5d1-85b9-4a5e-ad9f-2fd48e2355a1,350580da-c699-43df-b0d1-5da92941d91b,SANTOSH KUMAR KUMAR,Primary Health Centre Jaunpur Block 1,ACCT_NTMHF6LBIBZFDSYZ,SBIN0XVBYB1,State Bank of India,Jaunpur Main Branch,False,s3://up-ab-docs/CHQ_GC1418BC7B16.pdf
965b4128-0e4a-4c90-8fce-f96a1b71cbc9,fec07a51-028c-45a9-b37a-8c97290377c6,RAKESH KUMAR,Shakti Children Hospital,ACCT_F5DDURDJHWAJN1R9,MAHB03HMQA4,HDFC Bank,Bulandshahr Main Branch,True,s3://up-ab-docs/CHQ_ZYE0BQQB6ZE9.pdf
aea67d88-1b54-4db8-9b9c-48fee1d91480,03be9c3b-f7fd-436a-9425-c2bde0dbbb71,GUDDU KUMAR,Dr. Tiwari Maternity & General Hospital,ACCT_EKQMVIYO9ORS4EG9,CNRB0JO1X9X,Union Bank of India,Kasganj Main Branch,False,s3://up-ab-docs/CHQ_75DSM5FPQ5X9.pdf
a10e7627-d235-465f-add2-fe0ac5a52e2b,2163c87a-f07b-4c48-9cc1-9dda5357ecb8,RAKESH KUMAR,Urban Community Health Centre Harhua,ACCT_5XTVKURFCM94PLE0,PUNB004Q64V,Axis Bank,Varanasi Main Branch,False,s3://up-ab-docs/CHQ_GCO2I11BM12G.pdf
562054d2-ca31-490e-92f9-f8d50c009e16,713533b3-d576-4b3c-9300-8c3985baf538,NARESH KUMAR SHUKLA,Combined Hospital Raebareli,ACCT_DK360Z3PFSP6F2MP,UBIN0EIWFE9,State Bank of India,Raebareli Main Branch,False,s3://up-ab-docs/CHQ_9XVAD186XGLQ.pdf
f658528d-ec4c-4007-8ae2-b36b6d843c99,9c903e15-2d9a-42da-aaeb-26fe91b012f4,ROHIT KUMAR,Mishra & Pandey Maternity & General Hospital,ACCT_5GM3QKG98PYQ94KD,CNRB0QZH6GD,Axis Bank,Ballia Main Branch,False,s3://up-ab-docs/CHQ_9OX29TZJGP87.pdf
3a6d1e71-78f9-4e9b-ba56-387a8330ddc8,82345f0d-f2e9-41d8-bfea-e76efbcffc72,RAVI SHANKAR,Medical College Hospital Fatehpur,ACCT_W68IMPCFUSZHTRQ4,MAHB0VA33PB,Axis Bank,Fatehpur Main Branch,False,s3://up-ab-docs/CHQ_O9CBFX06IBA1.pdf
d40c3990-b01e-4c82-a375-581e596944c3,84f42872-598e-431d-bf84-f1bbca673743,AMIT KUMAR GAUTAM,Dr. Agarwal Eye Hospital,ACCT_9GXT3H4SYRKXHFWW,CNRB0P50ZFU,UP Gramin Bank,Raebareli Main Branch,True,s3://up-ab-docs/CHQ_LZ31CE846SNA.pdf
9f85c55b-45e4-45b1-b910-1f4e9798d641,b3e4b426-63a9-4591-bc44-6dcb2cec9cbe,JAGDISH PRASAD,Saraswati Eye Hospital,ACCT_I4F7DOPI6SMXGE05,ALLA0WO8J0T,Allahabad Bank,Mainpuri Main Branch,False,s3://up-ab-docs/CHQ_35E7IW9RXWW7.pdf
edffd2ae-c7b6-4aea-9c41-8280c28d1345,fe09c7d2-0b32-4b08-80c5-59cb53c94db4,AMIT KUMAR,Laxmi Children Hospital,ACCT_6XA884TSV2ZBLZG6,PUNB049F4WY,UP Gramin Bank,Gorakhpur Main Branch,True,s3://up-ab-docs/CHQ_RSY6KEOGG1TS.pdf
3357142d-49f7-4c7d-8ff1-09b2bc012161,d7fdc7a5-25a5-4b3e-9830-2b9930184562,RAMESH CHANDRA,District Hospital Maharajganj,ACCT_3EPCH6RXFDF3YGUC,SBIN0LL199T,State Bank of India,Maharajganj Main Branch,False,s3://up-ab-docs/CHQ_VNCB7T91RHEY.pdf
3e1521dd-b952-4868-9e6d-6c2e11296a09,de51e0c8-f3d3-4f61-8c9b-8d2b772b9418,VIRENDRA SINGH,Hanuman Maternity & General Hospital,ACCT_YL92TGPD30F88TY2,CNRB0M6S6KS,Bank of India,Gorakhpur Main Branch,False,s3://up-ab-docs/CHQ_4JXGS8XR5KNF.pdf
ccb46df9-aae5-4a8b-95f7-4cdcde26d1ba,1f307dd4-cc5b-4781-8eeb-cd6fec447118,SHYAM LAL BIND,Dr. Gupta Surgical Centre,ACCT_CZB7KOWYML6VBL6C,SBIN0BN991G,Bank of India,Lalitpur Main Branch,True,s3://up-ab-docs/CHQ_RE86WW8T596I.pdf
d212b6a4-717e-4b5d-ad08-82d5b765d911,0de021a9-c3da-4762-ad65-5d7a0bfa64ce,JAGDISH PRASAD,District Hospital Gorakhpur,ACCT_BYRFHOWRZQPRA03A,MAHB0H1SY45,UP Gramin Bank,Gorakhpur Main Branch,False,s3://up-ab-docs/CHQ_SUBJOJNIER7J.pdf
6b585d08-e862-41ff-9cf6-4ffb77698536,fbbde75b-b012-4dbd-a60d-fb85f78424ac,AMIT KUMAR,Ganesh Children Hospital,ACCT_FLPLWYHRDGK23UVF,MAHB08K1L4F,Punjab National Bank,Agra Main Branch,False,s3://up-ab-docs/CHQ_MX76EZ1JULY5.pdf
e46ed183-7989-4034-b5db-851a93b9d639,c6aebe6b-8bd1-4d2b-874b-06938d9e3c05,SUSHIL KUMAR,Primary Health Centre Lakhimpur Block 8,ACCT_D3IKHWX7A9Y1QCX9,UPCB0CIQCRF,State Bank of India,Lakhimpur Kheri Main Branch,False,s3://up-ab-docs/CHQ_J6TLGUZN1B4F.pdf
70d58837-cc5c-4479-8b19-ba6344f01e2e,7a927937-2e3a-4b83-b6c8-223e527f674b,RAM PRASAD,Sub-District Hospital Azamgarh,ACCT_TGUO4XTWGI72NUVH,CNRB09G6XQT,Axis Bank,Azamgarh Main Branch,False,s3://up-ab-docs/CHQ_RDA2DS12IJ2N.pdf
c1859149-f630-45d2-a867-a8f6de532706,119361e7-e632-4df7-9ac3-ab6e0e2f03fb,PREM SHANKAR PANDEY,Community Health Centre Farrukhabad Block 2,ACCT_PLKX1FW2KAD8TMSU,PUNB0FBJXVA,HDFC Bank,Farrukhabad Main Branch,False,s3://up-ab-docs/CHQ_AEIDFYRP6EOX.pdf
5585ff9f-a888-4fdc-9fa9-f1a358122fb9,6bfad725-0cbe-4dce-a4ba-1a5e76b17847,LAKHAN LAL,Hanuman Maternity & General Hospital,ACCT_HXAPJ031WX2502F4,ALLA0V7M77J,HDFC Bank,Aligarh Main Branch,False,s3://up-ab-docs/CHQ_B2C78XYTZJUM.pdf
cac04afb-6f21-4879-9b1e-6e7b963a04eb,6639e037-a748-4725-bb30-49cf6b203f7f,SANJAY KUMAR,Trauma Centre Unnao Block 2,ACCT_1HZM37JL2U7SXOT9,MAHB056WQ5B,HDFC Bank,Unnao Main Branch,False,s3://up-ab-docs/CHQ_6NM4ADABQR1M.pdf
9fb5650d-5f76-476f-ad72-b1394b634f71,d4cb1481-3164-483d-a44c-3a3615279ba9,RAVI SHANKAR,District Hospital Deoria,ACCT_98OEIX92AQVGB2I1,BARB0SGRPVB,State Bank of India,Deoria Main Branch,False,s3://up-ab-docs/CHQ_QVU6C5XC4NZ4.pdf
5150f6fa-ad99-4cc2-82c7-7030ae77106a,287abca3-cb37-4a2d-b0a9-3e65dad648d1,VIRENDRA SINGH,Community Health Centre Fatehganj Pashchimi,ACCT_WATX3M1RK59DR00G,CNRB08Y1UO7,State Bank of India,Bareilly Main Branch,False,s3://up-ab-docs/CHQ_GAC6IDCVWZ6I.pdf
7885ccca-0a7b-4257-936d-d6f2d7b74c71,8345028d-6c75-4624-88bb-a8d7ab3a3ca9,ANIL KUMAR,Pandey & Singh Multispeciality Hospital,ACCT_VK97G86SZ599RPY9,UPCB0J8BSVU,State Bank of India,Ballia Main Branch,False,s3://up-ab-docs/CHQ_G24LIEGTMA6C.pdf
9f731552-11b3-469c-bb0e-3094f8393985,e24d5ad6-2142-4a27-bc3d-00125d1e48ec,VIVEK KUMAR TIWARI,Primary Health Centre Rampur Block 7,ACCT_XYOO3O3XQY8XQP8S,MAHB06NKWAZ,Bank of Baroda,Rampur Main Branch,False,s3://up-ab-docs/CHQ_XRT1YHXH8MRD.pdf
5d8a49a9-1fe2-499c-85eb-509a688b1594,b8b55aa3-e51d-438e-9b98-3b339022d4c5,RAM PRASAD,Community Health Centre Sonbhadra Block 4,ACCT_ZU9MYQAWJR973NSM,MAHB0DO08HT,State Bank of India,Sonbhadra Main Branch,False,s3://up-ab-docs/CHQ_HJUDUUBXDD1I.pdf
9aa51cac-5c6d-4b27-8093-57bf096becd1,af3e2e11-0e2b-4ac1-9b75-85208d8dfdf7,SANJAY KUMAR,Sharma & Srivastava Cancer Institute,ACCT_48CLEB5JTTXQ74E0,PUNB04ILXH2,Union Bank of India,Maharajganj Main Branch,True,s3://up-ab-docs/CHQ_9D2FF9C6LBN5.pdf
d9f9dfd8-dc4d-442c-8d86-fe166867db59,b448b89d-9327-4b70-8cc9-4b69718ed796,MUKESH KUMAR,Durga Medical Centre,ACCT_3REPDKLY6P5VA6S6,HDFC07YL4DJ,Allahabad Bank,Maharajganj Main Branch,False,s3://up-ab-docs/CHQ_DU200RROBK4T.pdf
3fca0247-1531-4158-92cc-a6a47037ce0c,6ad78f1a-23fa-4203-9a84-c928c1485082,SURESH KUMAR BIND,District Hospital Banda,ACCT_0XFH0I37K4JG29LG,SBIN03OXOYJ,Bank of India,Banda Main Branch,False,s3://up-ab-docs/CHQ_E2TJSL171FH4.pdf
f1dd966f-0a35-40dd-a9cd-f5e330c9c7d9,b3f0d5b8-7cbf-4f4b-9b6d-9da5394e906a,BABLU KUMAR,Trauma Centre Rampur Block 1,ACCT_IJF6LKO8MPFNKZWW,CNRB0ZVWFKT,HDFC Bank,Rampur Main Branch,False,s3://up-ab-docs/CHQ_E3W3DXUFQU5H.pdf
98b783a4-3a20-45e9-ba7d-13134150b981,10ad2351-17b6-4ec7-851c-8aefcc63cff4,RAMU KAKA,Dr. Pandey Cancer Institute,ACCT_50N5GIGHYI6ZXM0G,UBIN02SA4X8,Bank of Baroda,Ghazipur Main Branch,False,s3://up-ab-docs/CHQ_R3W7FQ4JCUNW.pdf
82ec990d-4d20-4b51-bc2a-062b2c4cf2bf,8e583d2a-f0cd-467c-a271-e2a1da253f79,RAKESH KUMAR KUMAR,Community Health Centre Maharajpur,ACCT_W22YLX754TTPOD2M,UPCB0QLFBQZ,Axis Bank,Kanpur Nagar Main Branch,False,s3://up-ab-docs/CHQ_JFZHZTIN1HB9.pdf
67572345-1d7f-4d71-a900-4094981ab987,107d3b43-95ab-496f-a5f6-10a00c4b91cf,HARI OM,Laxmi Heart Institute,ACCT_SWGT76SUBD77Z5U1,BARB0AFWA7R,UP Gramin Bank,Chitrakoot Main Branch,True,s3://up-ab-docs/CHQ_BFOK3VVM82A0.pdf
fd76b4fd-0466-4c2a-b35e-3c1274162bf8,e6fb5ad5-e539-4dc8-922a-bd33a4f5b4d7,BRIJESH KUMAR,Dr. Sharma Eye Hospital,ACCT_XBVR4P7M5UGVM3J7,BARB0EWFYBF,UP Gramin Bank,Mirzapur Main Branch,True,s3://up-ab-docs/CHQ_UHOKUERR7UU6.pdf
2899554f-d4eb-4594-b82d-4434cc62f7a1,a8db82fc-56d1-46d0-85f7-cf3dd3758fcf,RAJEEV KUMAR,Trauma Centre Farrukhabad Block 7,ACCT_SCDMLY4YMWR0VL9E,PUNB06UFZ1R,Axis Bank,Farrukhabad Main Branch,False,s3://up-ab-docs/CHQ_8AII7P6E54QT.pdf
344e38ed-7241-4021-a8f6-059c942300ca,4143e59c-9ec0-45f0-b887-43b6c113a9fb,BRIJESH KUMAR,Women Hospital Meerut,ACCT_6O9HVRWLX9CF4ZH0,BARB0NKAJSC,State Bank of India,Meerut Main Branch,False,s3://up-ab-docs/CHQ_2MHNB4YCD2ZJ.pdf
c8a3a0ee-c160-4c99-bc52-3250f784750d,d34c3cb2-a27e-4a44-ba5d-6a9766e552a2,JAGDISH PRASAD,Primary Health Centre Bulandshahr Block 8,ACCT_ZNF9BTX1QQ10LJOH,UBIN0H26JWW,Bank of Baroda,Bulandshahr Main Branch,False,s3://up-ab-docs/CHQ_EJZAF8P4BOPX.pdf
1284f0ca-4ffa-4a5d-a087-f0acbda05a8d,4585aeb1-aa08-4fc2-b668-a63af19a4352,DINESH KUMAR,Trauma Centre Kushinagar Block 2,ACCT_7EYLPV00ZWXEZ236,ALLA05E65L5,Allahabad Bank,Kushinagar Main Branch,False,s3://up-ab-docs/CHQ_3I61XIWTCUE2.pdf
ba7a28a1-1922-4eb1-9721-faae64c624a5,83a82ea2-ddf3-446f-97d1-169c91344581,VIVEK KUMAR,Sub-District Hospital Kushinagar,ACCT_6MVLT2CS8325UR3P,BARB0Z7R5PE,Bank of India,Kushinagar Main Branch,True,s3://up-ab-docs/CHQ_XHET97WHO5EX.pdf
e1ab80bd-6fa8-45a8-9f20-428e5180ef48,83f6174d-9cdf-45b3-88d5-8c5740134a55,PRADEEP KUMAR,Urban Community Health Centre Unnao Block 4,ACCT_U7WQMRHYFAC14RFW,SBIN01Y8UAP,State Bank of India,Unnao Main Branch,False,s3://up-ab-docs/CHQ_9QWK9TLMKHC9.pdf
a1d90dfc-8823-4095-9691-eac2cc7bd110,c5820563-50a7-491f-bdc3-2e3a004be3ce,GUDDU KUMAR,Laxmi Multispeciality Hospital,ACCT_T7K9VTCHYNIF62TK,SBIN0SXQGUI,Allahabad Bank,Kaushambi Main Branch,False,s3://up-ab-docs/CHQ_YIB8T616ZT7R.pdf
0a6a97b1-de71-42c7-97bd-0ba1f822e521,cf198bb3-d46b-402e-8910-3ea05aadd0ae,DEEPAK KUMAR,District Hospital Saharanpur,ACCT_MFTFRT45I0YHNNFL,BARB0Z7I6CG,Axis Bank,Saharanpur Main Branch,False,s3://up-ab-docs/CHQ_LXO08PCG2BEV.pdf
5cf37a6f-a495-4520-9bb3-7365915bbe0c,d50218e3-0d98-43ec-ad90-60b47e6ab1f2,PREM SHANKAR,Combined Hospital Ayodhya,ACCT_1YPXLDGD8PRS4OXY,BKID0H6LAT5,Union Bank of India,Ayodhya Main Branch,False,s3://up-ab-docs/CHQ_D6GD7EZBDZBS.pdf
2b965ce4-0265-4c29-9a26-74f745022cf6,c9b87b18-225b-4650-ac6c-cc3385e34dd9,SANJAY KUMAR LODHI,Shiv Children Hospital,ACCT_I8LL8RAT0UDLMPG9,CNRB02F3ZB0,Bank of India,Pilibhit Main Branch,False,s3://up-ab-docs/CHQ_TO6ZL5D184ZO.pdf
ca873b43-92c7-42d1-8752-9ef0632c21d1,14ff8c7b-49f6-46e3-968b-b65dc4611a8a,MANOJ KUMAR,Dr. Agarwal Cancer Institute,ACCT_KYH1D8UKA23NN1DN,UPCB0AW2N84,Allahabad Bank,Hardoi Main Branch,True,s3://up-ab-docs/CHQ_M0Y514KP5JRI.pdf
9edb3a0b-9fab-4755-a4d3-3b19aab558bb,c5ee5276-bc55-4773-832e-8edd326a222e,PAPPU YADAV SINGH,Durga Children Hospital,ACCT_NE4ATWVR1JURVUNO,PUNB04L3BA9,State Bank of India,Kanpur Nagar Main Branch,False,s3://up-ab-docs/CHQ_T44MT6SZJJOM.pdf
cf136e03-f134-4ebc-8172-d463581bf1d1,7467bc17-19a1-4697-9bac-69f4cdaacecc,PRADEEP KUMAR,Trauma Centre Bahria,ACCT_P8M0E0OFLZ8D44GX,BARB0E9E8S6,Bank of India,Prayagraj Main Branch,False,s3://up-ab-docs/CHQ_S26KDK6CA0LV.pdf
614d3b1d-a61d-4d0d-85a4-5e38bf12457b,bd53f1b8-cdc2-4c5c-b0b0-1c4a6053b1a2,VIRENDRA SINGH,Community Health Centre Richha,ACCT_IKSOYXGVYPELYYT1,UPCB0WMHW86,Bank of India,Bareilly Main Branch,False,s3://up-ab-docs/CHQ_SZTLUGQOST2D.pdf
02993312-650c-4628-b79d-4560d0f93369,d2c0024b-8d5d-42f5-8962-735f8b5cd2d2,SUSHIL KUMAR DUBEY,Trauma Centre Etah Block 6,ACCT_9DOZ9R2JP730E0X1,HDFC05TLO94,Canara Bank,Etah Main Branch,False,s3://up-ab-docs/CHQ_XVNSWFKXKFQI.pdf
756c53ee-7729-4bc5-b9bc-9abc9d2f6e80,e8755832-86e6-4f2d-b6c4-1e2fd51b1c82,LAKHAN LAL,Urban Community Health Centre Sitapur Block 4,ACCT_1OM6L42DZS79ILIY,BKID0SZ7SBO,HDFC Bank,Sitapur Main Branch,False,s3://up-ab-docs/CHQ_843B5GY8Z0NZ.pdf
3160977a-c58f-4f9b-9aef-edc622a27da9,bb0a7d40-20e3-4708-90b2-8aabedb89e89,RAMU KAKA PATEL,Trauma Centre Sant Block 7,ACCT_0FXU0120M2VI647U,SBIN0VDQ3EH,Allahabad Bank,Sant Kabir Nagar Main Branch,False,s3://up-ab-docs/CHQ_NB9VP60IOV9X.pdf
66a2b524-f6f2-431e-a3a7-7888c8f1bf33,b5ceb52e-22a6-446d-87b6-a559b29cee58,RAMU KAKA,Zonal Hospital Meerut,ACCT_BOBA0IWTIRU7MPHW,CNRB0GTTU9S,UP Gramin Bank,Meerut Main Branch,True,s3://up-ab-docs/CHQ_CVL2KDTUYIR4.pdf
6f5eb30c-5dc1-4ac0-a1be-74bc811007c7,c0b5db27-f015-4edd-b6d6-a557e0529d37,GUDDU KUMAR,Community Health Centre Hapur Block 6,ACCT_J40EOB5U05YQVL3J,PUNB0T80IEH,Bank of Baroda,Hapur Main Branch,False,s3://up-ab-docs/CHQ_MIA4LHLLJHR1.pdf
047c1eab-a390-4ab5-97fe-dc4dac7e4903,c34cb943-50d9-4fe8-a1c7-97abdd4f297e,SANJAY KUMAR,Trauma Centre Pratapgarh Block 1,ACCT_GT2W5DM5TH7T7ZUK,ALLA0F85N16,Punjab National Bank,Pratapgarh Main Branch,True,s3://up-ab-docs/CHQ_IET3T6AJX6Y0.pdf
0c28bd43-3955-4c42-8fed-bc2ae61cbe4f,a8cdb4db-13ac-4633-93dd-14dae979d14b,MANOJ KUMAR NISHAD,District Hospital Lucknow,ACCT_Y7SS2RKPPDQN67F6,MAHB0K69OPD,Bank of Baroda,Lucknow Main Branch,True,s3://up-ab-docs/CHQ_QPTLK8SVVVPK.pdf
89a16bf2-9ae2-40f8-96cd-680177e58238,00a2b373-6548-4d02-a5a3-51401b07edbf,PREM SHANKAR,Ram Hospital & Research Centre,ACCT_7ITQTU7H7K2GJMB0,BARB0ZOJJHF,Bank of Baroda,Muzaffarnagar Main Branch,False,s3://up-ab-docs/CHQ_W7P6U4GRIYDF.pdf
27f0c775-7b5a-4684-bc04-f570935f9cb0,bb9c1903-ac5b-45e7-bd81-0bcd078b35d4,SANTOSH KUMAR,Urban Community Health Centre Kaushambi Block 2,ACCT_QNEM80IOACC0D88Q,UPCB05VPTCI,Allahabad Bank,Kaushambi Main Branch,False,s3://up-ab-docs/CHQ_34QNHWSPR2XN.pdf
c62affe9-0d2b-4fc2-a3e5-8f23026fa632,9fc1fc3e-15af-43a6-9d91-5152c2aeac4e,RAKESH KUMAR,Urban Community Health Centre Shankargarh,ACCT_XE7TAUV6LY5NNKHN,MAHB0H9MLD7,Bank of Baroda,Prayagraj Main Branch,False,s3://up-ab-docs/CHQ_G96XDSQEWSNN.pdf
5cd86376-bdc1-41a2-aa7a-edd0de83c4c3,040546bf-1b6c-43a3-b7e8-0766a949a5bf,VIJAY KUMAR,Saraswati Heart Institute,ACCT_N7YXDMWQFY4MEUM8,PUNB0G5B4P7,State Bank of India,Prayagraj Main Branch,True,s3://up-ab-docs/CHQ_BREUPJ9V3MG5.pdf
1b91fcfe-9ec5-4e3d-b808-5abe342650e3,225d19fa-53fa-42a2-b78b-6f44ff754dfc,RAJU YADAV,Community Health Centre Firozabad Block 6,ACCT_D29PY2H4NKK03MHG,BKID051YFYT,Union Bank of India,Firozabad Main Branch,True,s3://up-ab-docs/CHQ_423ZOFJ5Y2S4.pdf
4a9a102f-93a0-477d-b7ec-a4580bb9c42f,d00bdba7-8e5c-4d18-94da-30bb4da04912,RAMU KAKA,Urban Community Health Centre Kannauj Block 8,ACCT_FX03E0YHJ16GY61X,PUNB0Z4MCJQ,Axis Bank,Kannauj Main Branch,False,s3://up-ab-docs/CHQ_TRAIDJU9B8UU.pdf
31f50b76-9941-4a7a-abe4-3675e9f6f574,525bcb91-f351-4c2a-a274-903954352118,JAGDISH PRASAD,Krishna Orthopaedic Centre,ACCT_O68Q8I4WG8GROM2X,MAHB0GD6SWX,Bank of India,Hardoi Main Branch,True,s3://up-ab-docs/CHQ_91T8YZBTMVBP.pdf
a804fc31-9195-4bcd-aabf-031438a6b523,25300e03-7734-4c5f-b12a-8a14acaed403,RAMU KAKA,Hanuman Medical Centre,ACCT_KR6CLAQI825PPUFX,BARB0RPAVF5,HDFC Bank,Pilibhit Main Branch,False,s3://up-ab-docs/CHQ_HV9RS6PNKFHE.pdf
8ae6a5ef-b2f2-43f8-b7de-f83a6cd7f3a5,09096fd1-b2f7-47ba-99db-0c945347eccf,AMIT KUMAR,Dr. Verma Nursing Home,ACCT_BVWXLL0M2H336IJW,UBIN0CGZ4L4,Axis Bank,Kanpur Nagar Main Branch,True,s3://up-ab-docs/CHQ_1JJW0LBP2KS3.pdf
1ad8fc26-8e35-4826-a479-a60ae7479d90,83ba63cf-a221-40bd-a10e-8055f9516fb0,VIVEK KUMAR,Trauma Centre Sarojini Nagar,ACCT_11O1XA94PXOVQH61,BARB0Y8MS2U,Union Bank of India,Lucknow Main Branch,False,s3://up-ab-docs/CHQ_R7Y69YOBDWJV.pdf
7129ead3-ddca-4a5b-a3b5-054b47d25dc7,41d8aac9-6902-4859-b2a8-2d983900e190,NARESH KUMAR,Community Health Centre Dhanipur,ACCT_YGO4N67E1PXXLRCT,SBIN0UNMR6O,Punjab National Bank,Aligarh Main Branch,False,s3://up-ab-docs/CHQ_KJ6CAHIJ8H8C.pdf
19d17276-7e4f-40e8-8c62-ff56482c0052,2418ef4c-bcc3-4c07-9780-625f32a3e499,ROHIT KUMAR,Pandey & Tiwari Children Hospital,ACCT_HM15F4XJMS6IVBV9,UBIN0UDIY76,Punjab National Bank,Pratapgarh Main Branch,False,s3://up-ab-docs/CHQ_5GMWU1Y7LB8X.pdf
daecb57c-9397-46a1-b8d7-856d08f9d7c1,f6c4b639-c52f-446c-b9b5-88cfefa8532a,RAJESH KUMAR,Tiwari & Tiwari Nursing Home,ACCT_WOMS43QMPHIXLH9G,BKID0ICIR65,State Bank of India,Ghaziabad Main Branch,True,s3://up-ab-docs/CHQ_JQ28XM0K3OB7.pdf
55f8ad07-fdee-422e-84f4-700d8ebb2242,8bbf5a35-3845-4d03-a4d9-46f59724c81b,RAJEEV KUMAR KURMI,Women Hospital Gorakhpur,ACCT_LCAF4YB6D8CO1SH1,UBIN086M9UH,Union Bank of India,Gorakhpur Main Branch,False,s3://up-ab-docs/CHQ_M1AWGQ0XC614.pdf
511146b5-6e3f-44b7-a450-b0a995f89100,3e7bc9c4-a821-47e1-97d0-80309e11ef38,VIJAY KUMAR PANDEY,Sub-District Hospital Kanpur Nagar,ACCT_V54VUXVEQKOI2INT,HDFC0UGD6RD,HDFC Bank,Kanpur Nagar Main Branch,False,s3://up-ab-docs/CHQ_UVPS3CTN58PA.pdf
dd6efeac-99b3-4515-bd36-32c4d45e108d,c0dfce16-73be-4f71-923a-ff2039494198,LAKHAN LAL,Dr. Sharma Nursing Home,ACCT_O9TURRIX38DUXU4B,UPCB0K0E0R2,HDFC Bank,Kanpur Dehat Main Branch,True,s3://up-ab-docs/CHQ_FZ2L81656THS.pdf
afb9bd3b-8e7c-403a-86fe-b00f01d533b1,ea38d6d5-9046-43ca-84ee-59320f5cb18d,ARVIND KUMAR,District Hospital Meerut,ACCT_DZDT4SPH5HG8JR8I,UPCB0B7V0Q9,Allahabad Bank,Meerut Main Branch,True,s3://up-ab-docs/CHQ_3E7T6GGTPJC3.pdf
aaff9320-d22e-43e2-9b08-59dde8548b7d,5a22e077-a095-4645-ac89-4b17dc08d4cf,HEMANT KUMAR,Ram Hospital & Research Centre,ACCT_VFOC2XPNX0BMYD62,CNRB0RBH0KZ,Bank of Baroda,Chandauli Main Branch,False,s3://up-ab-docs/CHQ_0XD98J28GXMI.pdf
df3cbf33-25db-487c-87a6-27c772b81506,a40f5f0a-3929-4e76-a9d2-31ce4dbb246e,RAJU YADAV,Saraswati Nursing Home,ACCT_6TC0G9DDQO9U7PA9,SBIN02O85DI,State Bank of India,Basti Main Branch,True,s3://up-ab-docs/CHQ_TSZYTBRKIB4U.pdf
870319fa-0f26-4ec3-aadb-cb71a69ebaf8,0353a6ab-598c-402b-81d1-9e1ed9e9698c,BABLU KUMAR,Trauma Centre Kashi Vidyapeeth,ACCT_6JEE4HYCHOM5M9T4,CNRB0841JMN,State Bank of India,Varanasi Main Branch,True,s3://up-ab-docs/CHQ_SNPW5XD47OWS.pdf
86725769-b6eb-44e2-b5d8-522ea64da48f,265eddb7-a086-4ab7-a9c4-c4004f079d0b,RAM PRASAD PASI,Sub-District Hospital Meerut,ACCT_WCWRTTW05HOV5QIZ,PUNB0YVI6XV,Canara Bank,Meerut Main Branch,False,s3://up-ab-docs/CHQ_6O32L6RU37XA.pdf
969aa32b-e8cf-4c2f-8b8b-5eb9b809f86d,7b01b0ef-b5d1-4b32-8d71-60df7c6f97e8,RAJEEV KUMAR,Dr. Sharma Nursing Home,ACCT_Q6BO7J07FHK3P968,MAHB09Q601W,State Bank of India,Gonda Main Branch,False,s3://up-ab-docs/CHQ_Q8VHQ5QK2F6W.pdf
16bbd57f-f1dd-4265-8135-04417e4e1a45,59127543-a4ef-4f48-b859-c871032b5267,SANJAY KUMAR,Shakti Heart Institute,ACCT_R5S6IPTH1PQUMPOE,PUNB0YW2SB0,Bank of Baroda,Badaun Main Branch,False,s3://up-ab-docs/CHQ_VM91SQUNJKE8.pdf
1915239a-b361-467b-9ce5-a57948b5fd1b,968c30b7-a2e6-4221-850c-9c8e40575fb9,RAJU YADAV,Ram Medical Centre,ACCT_I4JQ63HKILHDTKZ7,BKID093K82Q,Allahabad Bank,Kanpur Nagar Main Branch,False,s3://up-ab-docs/CHQ_Y30NDS2UCJ56.pdf
702945d5-5484-4e18-af82-a2882b74f2a3,180f6563-8cf9-4464-810c-5a47c3b94261,BRIJESH KUMAR,Medical College Hospital Bareilly,ACCT_AQCC2KI4ADAK9U9I,CNRB0OFI9IR,Bank of Baroda,Bareilly Main Branch,False,s3://up-ab-docs/CHQ_GOUYGIHC7NBJ.pdf
