staff_id,hospital_id,name,registration_number,qualifications,phone,email,experience_years,role_type
5175cc28-15b1-4496-8a9f-5ecac30cb54b,6e6ec9a2-31f0-4e47-96bd-7c837cf0470f,DR. MUNNI DEVI,REG_ZB3DG9OW,MBBS DNB,7667927728,,19.1,SURGEON
af64b8e5-e328-47fe-b628-f53c49c30441,6e6ec9a2-31f0-4e47-96bd-7c837cf0470f,DR. PHOOL KUMARI,REG_2OXQXCBF,MBBS MS,9438309286,,15.0,GYNAECOLOGIST
53b6ecfe-9e78-4be4-868a-ba9eda26e1ca,6e6ec9a2-31f0-4e47-96bd-7c837cf0470f,DR. SURESH KUMAR,REG_QMPLU3DW,MBBS MD,7898720088,,33.7,GYNAECOLOGIST
2351a8a4-05d8-42aa-990f-2a375fc2127b,6e6ec9a2-31f0-4e47-96bd-7c837cf0470f,DR. KAMLA DEVI,REG_GVBOVX22,MBBS,7880858081,,11.7,ANAESTHETIST
5f5f8b4f-d71d-46f6-8c50-8e03abb57b71,6e6ec9a2-31f0-4e47-96bd-7c837cf0470f,DR. MANOJ KUMAR TIWARI,REG_TF1KWDKB,MBBS MD,9797678779,,12.5,PAEDIATRICIAN
f89d0b7f-fb8b-4e94-bf34-62b261f18f3d,c16b7c0d-590b-4fb0-b2e7-3bb1c0f81008,DR. KIRAN DEVI,REG_3HB5SGAE,MBBS,7926455636,,16.7,RADIOLOGIST
fc537907-75f2-4f00-9aa6-7dda142e3db6,c16b7c0d-590b-4fb0-b2e7-3bb1c0f81008,DR. MANJU DEVI,REG_23IPZ0NQ,MBBS MS,9547089496,,7.2,PAEDIATRICIAN
8dc00341-9e86-41be-9d1c-60822ea46ddb,c16b7c0d-590b-4fb0-b2e7-3bb1c0f81008,DR. ASHOK KUMAR,REG_PAVU6IIV,MBBS MD,9424570772,,29.2,ANAESTHETIST
b6c073aa-d115-4ec0-919d-764ae5dda578,c16b7c0d-590b-4fb0-b2e7-3bb1c0f81008,DR. NARESH KUMAR BIND,REG_9HWW584N,MBBS DA,7726777998,,8.0,PAEDIATRICIAN
9b991ca7-13cb-4e61-8ea8-13b5902404ae,c16b7c0d-590b-4fb0-b2e7-3bb1c0f81008,DR. SANTOSH KUMAR CHAUHAN,REG_R07AL7A1,MBBS MD,7797853533,,10.4,SURGEON
3de460b9-a896-4ef0-9775-e770a5a527d9,1ea8738a-f517-427e-8744-9c7bcab365f0,DR. MEENA DEVI,REG_JX2WYC5T,MBBS DA,7823193981,,29.8,PRIMARY_CLINICIAN
e5f28cd2-62c7-436e-95b9-a8f5fd4cf362,1ea8738a-f517-427e-8744-9c7bcab365f0,DR. LAKHAN LAL SHARMA,REG_CVT12IGN,MBBS MD DM,7763393242,,17.9,ANAESTHETIST
83149e78-c640-4c3d-bac3-de97ebdce22e,1ea8738a-f517-427e-8744-9c7bcab365f0,DR. DINESH KUMAR,REG_L0R9ZNRZ,MBBS MD DM,7938714204,,30.1,ANAESTHETIST
b43426e5-1547-4c7d-9432-11c0f3f1b957,3ad4306b-33ba-495a-be38-434868832ac7,DR. AMIT KUMAR,REG_WH77LEBJ,MBBS MD,9481722704,,34.2,PAEDIATRICIAN
fb83151e-7c49-45ad-8ff0-cf12a34e12e3,3ad4306b-33ba-495a-be38-434868832ac7,DR. SHANTI DEVI,REG_6LBO49IZ,MBBS MS MCh,9638066883,,32.6,PRIMARY_CLINICIAN
c0f7531b-0397-45a0-90cd-2b1ef0c90b0c,3ad4306b-33ba-495a-be38-434868832ac7,DR. PREM SHANKAR,REG_XZG47S2N,MBBS DNB,9754662456,,13.3,GYNAECOLOGIST
2cbbf6af-39a0-4b83-8d92-d28046ceb04f,3ad4306b-33ba-495a-be38-434868832ac7,DR. MANJU DEVI,REG_4MMQ3TPE,MBBS MD,7862494326,,24.8,PAEDIATRICIAN
14974d0d-0607-455a-a13c-ec7bf2ad33e7,0eddfa85-d109-42c8-8fb8-739048a7a330,DR. SHEELA DEVI,REG_MSI8U4CO,MBBS DA,7088157356,,4.9,PAEDIATRICIAN
081a6b51-2942-483c-a620-fe934f94cb42,0eddfa85-d109-42c8-8fb8-739048a7a330,DR. ROHIT KUMAR,REG_1G00AHPO,MBBS MD,7772143823,,2.8,RADIOLOGIST
e5215e4f-fab7-48ed-8579-52d0253eb88f,0eddfa85-d109-42c8-8fb8-739048a7a330,DR. SAVITRI DEVI,REG_F4PSGJQQ,MBBS MS,9849184454,,16.9,PAEDIATRICIAN
28eb94d2-559a-496b-88e6-c09f6e062f0f,7f08db5a-758e-41ff-9702-28fa6d926ea2,DR. RAVI SHANKAR,REG_RHL0YNHJ,MBBS MD,9740099346,,9.4,PAEDIATRICIAN
dca5a26d-ad59-4ff4-87c1-c557e0de8fa9,7f08db5a-758e-41ff-9702-28fa6d926ea2,DR. RAVI SHANKAR,REG_PWVPV3JN,MBBS MD DM,8009966808,,32.7,ANAESTHETIST
21d95998-dc39-4e71-aa3d-3162e729990d,7f08db5a-758e-41ff-9702-28fa6d926ea2,DR. RAKESH KUMAR RAJBHAR,REG_YYOHJMTV,MBBS,7067339245,,5.8,GYNAECOLOGIST
daa02740-3a02-4235-bec4-9acdb7e7dd53,7f08db5a-758e-41ff-9702-28fa6d926ea2,DR. RAJESH KUMAR,REG_30OL1B2T,MBBS,7785887581,,13.3,ANAESTHETIST
146d1d3d-37cf-488f-a18e-7d0b9bb0918e,7f08db5a-758e-41ff-9702-28fa6d926ea2,DR. ANIL KUMAR,REG_W4INJCY3,MBBS MS,7993636349,,33.1,GYNAECOLOGIST
7242f883-b60e-4d26-8b1f-b270a2f339c8,27056224-0cc0-4751-97e8-82aa00a12121,DR. JAGDISH PRASAD MAURYA,REG_E14D9SNN,MBBS DNB,7589439686,,21.7,RADIOLOGIST
ff0e544d-17df-4af1-9a30-90caf8302a0a,27056224-0cc0-4751-97e8-82aa00a12121,DR. NIRMALA DEVI,REG_G4XQ3MOB,MBBS MD,7706894471,,6.6,PAEDIATRICIAN
aa320d2a-a22c-4ff8-862a-24bbe4c76407,27056224-0cc0-4751-97e8-82aa00a12121,DR. SANJAY KUMAR DUBEY,REG_SEL2NLTD,MBBS MD DM,7792556823,,8.2,ANAESTHETIST
c34aeb6b-d6c2-4d45-95c5-de8f397fcb94,27056224-0cc0-4751-97e8-82aa00a12121,DR. RANI DEVI,REG_W7DWSB0S,MBBS MD,9846365517,,12.5,GYNAECOLOGIST
5550000b-4edc-4539-8e5d-84593502e5c2,27056224-0cc0-4751-97e8-82aa00a12121,DR. SUNITA DEVI,REG_ELG4FYTN,MBBS MD DM,7019551343,,9.6,ANAESTHETIST
68b4a3b5-48f5-47d0-bb82-d9c7112de2b1,27056224-0cc0-4751-97e8-82aa00a12121,DR. LEELA DEVI,REG_SUKX5TNZ,MBBS DNB,9864903239,,23.3,RADIOLOGIST
2a2f7ad9-f18a-4277-a1a9-7ac7bf0a73a1,27056224-0cc0-4751-97e8-82aa00a12121,DR. MUKESH KUMAR TIWARI,REG_P7C84SRD,MBBS MS MCh,7086849218,,34.8,SURGEON
ea4c033b-3992-48d2-8472-e886a155ef68,27056224-0cc0-4751-97e8-82aa00a12121,DR. SUMITRA DEVI,REG_RRRGNAXB,MBBS MS MCh,8166709265,,31.2,ANAESTHETIST
c0dff5a5-e420-428d-a713-2f3acbfdbdb1,b5f97da6-b51c-4684-ae37-09d8fc8ac3a5,DR. UMESH KUMAR,REG_WNK86UAB,MBBS MD,7504891084,,23.9,ANAESTHETIST
2d1017ed-6412-4f9b-bfc1-835e9f720900,b5f97da6-b51c-4684-ae37-09d8fc8ac3a5,DR. LAXMI DEVI,REG_APNM8SPS,MBBS DNB,8070090741,,31.6,RADIOLOGIST
796b0a33-a548-4c9d-a7eb-baef02c309fb,b5f97da6-b51c-4684-ae37-09d8fc8ac3a5,DR. RAJESH KUMAR KORI,REG_04W873LJ,MBBS MS MCh,9630249141,,23.8,PRIMARY_CLINICIAN
bfee7f00-4c71-4b63-973e-5a3fac4481f2,b5f97da6-b51c-4684-ae37-09d8fc8ac3a5,DR. SANTOSHI DEVI,REG_07NUFV55,MBBS MD,9413443599,,8.3,ANAESTHETIST
08af27f7-2808-465f-a31f-5fb330db4e23,ba6ac79b-a4da-4811-a342-a7749e9b06d5,DR. RAMU KAKA,REG_ZM4STFV7,MBBS MS,9638461285,,23.9,PRIMARY_CLINICIAN
52e2ac94-a608-45e5-8d6e-ed54bb1f46b5,ba6ac79b-a4da-4811-a342-a7749e9b06d5,DR. VIJAY KUMAR,REG_G5Z1BC2H,MBBS,9489925517,,33.4,GYNAECOLOGIST
52c1aa0b-faac-47e6-912b-be51db7f54ec,37c2029e-65e3-4f0a-8c71-cb31a2f88e56,DR. SANTOSH KUMAR,REG_JFC4OOPW,MBBS MS MCh,7852638785,,8.4,RADIOLOGIST
238a46b2-a4ee-4ef9-a9f9-01e559b95740,37c2029e-65e3-4f0a-8c71-cb31a2f88e56,DR. MANOJ KUMAR,REG_O1IHZOUT,MBBS,7596112045,,24.3,ANAESTHETIST
b2cbd580-d42d-4165-904c-6dc2e32cf40e,24a8ccd5-ac48-4d76-b7d1-46ad5da7d5a2,DR. SHANTI DEVI,REG_RHC2LBPA,MBBS MD DM,9603886573,,12.3,RADIOLOGIST
0976b0f0-6099-4ade-bb98-f744c3043c26,24a8ccd5-ac48-4d76-b7d1-46ad5da7d5a2,DR. LAKHAN LAL RAJBHAR,REG_OILTM4XV,MBBS MS,9597346982,,8.6,GYNAECOLOGIST
98f1671d-4fcf-4c11-bcea-6932b52ad7e0,24a8ccd5-ac48-4d76-b7d1-46ad5da7d5a2,DR. ANIL KUMAR,REG_0CZXUMQY,MBBS DA,9401902531,,34.6,PRIMARY_CLINICIAN
6b97ce54-f564-4632-8264-8fb4f2b7482c,9c7f91cf-ca53-474b-8fa4-fa52c1f46601,DR. RADHA DEVI,REG_RDKI27DB,MBBS DA,7627386502,,11.8,GYNAECOLOGIST
4b06ea61-67ed-4f84-8193-e6ed2ddba1e4,9c7f91cf-ca53-474b-8fa4-fa52c1f46601,DR. NARESH KUMAR,REG_F0VCBIIF,MBBS,7750157344,,20.4,ANAESTHETIST
6683632e-05de-482d-a1b7-50ee673c42e8,9c7f91cf-ca53-474b-8fa4-fa52c1f46601,DR. AMIT KUMAR,REG_7JZFDSAU,MBBS,7960599115,,24.9,RADIOLOGIST
5f344879-6f12-4ff1-a2e6-a1f593effd64,9c7f91cf-ca53-474b-8fa4-fa52c1f46601,DR. GUDDU KUMAR,REG_250FKJBJ,MBBS MD DM,9841707854,,18.7,GYNAECOLOGIST
d6feee21-3624-4979-b818-03954321654e,9c7f91cf-ca53-474b-8fa4-fa52c1f46601,DR. PUSHPA DEVI,REG_UL74IS7A,MBBS MS MCh,9649440190,,4.0,RADIOLOGIST
cb47a902-d553-459d-a625-e13f0d75c88a,9c7f91cf-ca53-474b-8fa4-fa52c1f46601,DR. DRAUPADI DEVI,REG_QJAW48HS,MBBS,7571257541,,23.5,RADIOLOGIST
eaaa82fd-e907-4a6b-8b60-6860e8610bf9,9c7f91cf-ca53-474b-8fa4-fa52c1f46601,DR. RANI DEVI,REG_7SYVJIUQ,MBBS DNB,7793517528,,5.6,PAEDIATRICIAN
1532a801-b6be-4fd7-81a8-ae6fd0ea41d2,9c7f91cf-ca53-474b-8fa4-fa52c1f46601,DR. RAMESH CHANDRA,REG_WHNE6OOD,MBBS MS,7857257656,,7.9,ANAESTHETIST
7a8ae55d-6986-4907-a5a6-c0b0cc563fc7,84cb3c64-3ecc-4541-b8e8-f057bdb261b5,DR. POONAM DEVI,REG_WK680S3H,MBBS DNB,7966017856,,32.9,RADIOLOGIST
494c939d-9c38-4778-b9b0-27b34a7a55bf,84cb3c64-3ecc-4541-b8e8-f057bdb261b5,DR. VIRENDRA SINGH,REG_GYH3657H,MBBS MD,7768174728,,8.1,PAEDIATRICIAN
670e0c1a-e3b9-4b73-b3d6-2be6ed9f47c0,dd570872-afe8-481b-a77b-40b538abea65,DR. USHA DEVI,REG_LVOQVOO0,MBBS MD,7099862116,,9.6,ANAESTHETIST
10ca5347-55b0-40a6-9e1e-190a4e463739,dd570872-afe8-481b-a77b-40b538abea65,DR. ASHOK KUMAR PATEL,REG_57VRPEZR,MBBS DNB,7542925932,,23.1,RADIOLOGIST
4a5ec0f5-e304-46c1-9aaa-58ddfeca27da,dd570872-afe8-481b-a77b-40b538abea65,DR. SANJAY KUMAR,REG_UNRHTNFQ,MBBS,9694634223,,5.5,ANAESTHETIST
b5c2ef2c-e2be-4491-9ad2-7b25c2ba4e81,dd570872-afe8-481b-a77b-40b538abea65,DR. DRAUPADI DEVI,REG_EQJ0WHDA,MBBS MS MCh,7887389325,,30.7,PAEDIATRICIAN
87c590bc-7ea2-41d8-bbe3-3f63a96e3766,dd570872-afe8-481b-a77b-40b538abea65,DR. MUKESH KUMAR,REG_GQBZFCEL,MBBS MD DM,7530366137,,31.4,ANAESTHETIST
96f1781e-5676-43ec-8a78-57c69274fcdb,dd570872-afe8-481b-a77b-40b538abea65,DR. MUKESH KUMAR,REG_YP1L8TLS,MBBS MS,9688229659,,27.0,PAEDIATRICIAN
e491026e-aaae-44d0-b3f5-d3e343c19e35,537c7ad0-ba00-4d6b-84f9-77004e5657af,DR. REKHA DEVI,REG_KM17BY98,MBBS,9592483459,,27.9,PAEDIATRICIAN
860a0b20-82ff-494e-bd7f-ff2b71e3ee07,537c7ad0-ba00-4d6b-84f9-77004e5657af,DR. RAMU KAKA PATEL,REG_G2JB6H90,MBBS MS,7520659727,,18.3,PAEDIATRICIAN
034c8bd0-5fc0-4b44-9dc6-f6f46de96068,537c7ad0-ba00-4d6b-84f9-77004e5657af,DR. MUNNI DEVI,REG_UCNQZNU6,MBBS MS,7512997676,,4.4,RADIOLOGIST
ccf4efbe-e58a-4ad1-9501-a0033a523282,537c7ad0-ba00-4d6b-84f9-77004e5657af,DR. POONAM DEVI,REG_U7CVELRQ,MBBS MD,7048425475,,12.8,PAEDIATRICIAN
19615e98-4491-4c33-b01b-4ee5142fe7c9,537c7ad0-ba00-4d6b-84f9-77004e5657af,DR. SAROJ DEVI,REG_2780LTOA,MBBS DA,9515887241,,11.7,PRIMARY_CLINICIAN
09ecba62-4f21-4500-96bf-c49a52e7301b,537c7ad0-ba00-4d6b-84f9-77004e5657af,DR. RAMU KAKA,REG_S7PJR9YN,MBBS,9756499882,,31.8,PAEDIATRICIAN
e6dec7e8-391a-41b3-ae58-62589d5ce475,537c7ad0-ba00-4d6b-84f9-77004e5657af,DR. SHIV KUMAR,REG_E7U49XFR,MBBS,7937841482,,17.4,SURGEON
43ff550b-3461-4720-bfd3-f028c53da5ce,af0c2126-411f-4ebf-a509-5b165c8e064d,DR. SAROJ DEVI,REG_QG9FG550,MBBS,7728194622,,22.5,ANAESTHETIST
0d0d6f4f-5f2a-4244-928e-cf1b05a14266,af0c2126-411f-4ebf-a509-5b165c8e064d,DR. SUMITRA DEVI,REG_YRCVIDXY,MBBS,9864116969,,5.8,ANAESTHETIST
4b2ec96d-72ea-4bf8-b964-eb2224be610f,af0c2126-411f-4ebf-a509-5b165c8e064d,DR. SHEELA DEVI,REG_HZ8RTYX0,MBBS DNB,7748472862,,25.2,GYNAECOLOGIST
5ee4aed5-c966-442c-a3c5-3182a124a8be,af0c2126-411f-4ebf-a509-5b165c8e064d,DR. PUSHPA DEVI,REG_EQIKD9NS,MBBS MD,7078587749,,25.5,SURGEON
885d3c86-1076-47c2-83b6-e728b994d5c1,af0c2126-411f-4ebf-a509-5b165c8e064d,DR. SURESH KUMAR,REG_89H646OP,MBBS DNB,7540102023,,8.6,RADIOLOGIST
6ab7f85f-f5e1-45f8-b5dc-4fd7dde7eed9,af0c2126-411f-4ebf-a509-5b165c8e064d,DR. RAMU KAKA NISHAD,REG_ECKIHIUX,MBBS,8071931907,,27.3,PRIMARY_CLINICIAN
2ca18a4c-a865-488f-a237-f32fc34387d8,ab9584e4-0dd5-4187-a760-7dfa89cb6e08,DR. REKHA DEVI,REG_22R5RN0E,MBBS DNB,9795753830,,19.1,SURGEON
f3177774-37a5-4014-94d8-513248d3903d,ab9584e4-0dd5-4187-a760-7dfa89cb6e08,DR. SUNITA DEVI,REG_9AFBYTK5,MBBS,7054410040,,34.4,PAEDIATRICIAN
803af54e-fe6a-464a-a9ab-57ed3e41d3d4,ab9584e4-0dd5-4187-a760-7dfa89cb6e08,DR. SHYAM LAL,REG_ZDMRMMPH,MBBS MD DM,9470691371,,31.8,PRIMARY_CLINICIAN
b0f825fd-40f4-4863-842d-16f6fef3910e,ab9584e4-0dd5-4187-a760-7dfa89cb6e08,DR. AMIT KUMAR,REG_F67R9A8B,MBBS MD DM,7533791556,,14.4,PRIMARY_CLINICIAN
e52bbb66-f3e7-476a-b5c2-3551d8cfb5ae,ab9584e4-0dd5-4187-a760-7dfa89cb6e08,DR. MUKESH KUMAR,REG_YIWPZ8LX,MBBS,7003198778,,29.0,SURGEON
dfdcb58d-6156-4e7c-938c-fbd40498a9a4,ab9584e4-0dd5-4187-a760-7dfa89cb6e08,DR. RAVI SHANKAR,REG_SYOADO2A,MBBS,9707630893,,19.5,PAEDIATRICIAN
dfa692a8-d17f-4b48-9518-f1f0d1eaa5ef,ab9584e4-0dd5-4187-a760-7dfa89cb6e08,DR. PREM SHANKAR MAURYA,REG_WQZ2GDOP,MBBS MS MCh,8175169011,,17.8,GYNAECOLOGIST
9a09ff58-4a10-4f30-8abc-3ece5efe0a1f,d9e9beab-32ba-47c7-b316-8c2019c2f0b6,DR. DEEPAK KUMAR MISHRA,REG_J8U7EN11,MBBS MD DM,7867679266,,32.7,SURGEON
c4859b85-92ec-480f-8a90-c64f6b7244dd,d9e9beab-32ba-47c7-b316-8c2019c2f0b6,DR. HARI OM,REG_XUROLUQ5,MBBS MS MCh,8159666217,,19.7,SURGEON
05b26ca9-f1b1-4b9e-9689-22a53ccc2bed,d9e9beab-32ba-47c7-b316-8c2019c2f0b6,DR. SHEELA DEVI,REG_A6465Y3Z,MBBS DA,7533045619,,13.5,PRIMARY_CLINICIAN
ad06153c-4b50-4870-8818-f79b37f88073,d9e9beab-32ba-47c7-b316-8c2019c2f0b6,DR. RAMESH CHANDRA KUMAR,REG_8TZV7CJO,MBBS,9725710574,,19.8,SURGEON
19bdfd21-3c38-445f-8a5e-bc5c277e64cb,d9e9beab-32ba-47c7-b316-8c2019c2f0b6,DR. DRAUPADI DEVI,REG_GJPERST3,MBBS MS MCh,9528919801,,22.6,PRIMARY_CLINICIAN
921e6c53-1891-4b08-a2a1-bfee9cb764a5,d9e9beab-32ba-47c7-b316-8c2019c2f0b6,DR. ROHIT KUMAR,REG_7KVP7GH3,MBBS DNB,7589622501,,8.2,GYNAECOLOGIST
e8c9ca6a-48c4-4375-8c9e-a01ab9782298,d9e9beab-32ba-47c7-b316-8c2019c2f0b6,DR. PUSHPA DEVI,REG_AUW2DGLA,MBBS MS MCh,7926329033,,1.4,PAEDIATRICIAN
7ec85de1-8677-4738-8d0f-ed52a27abe59,d9e9beab-32ba-47c7-b316-8c2019c2f0b6,DR. MANJU DEVI,REG_YWD5YOFH,MBBS MD,7019760847,,33.1,GYNAECOLOGIST
e6b64302-67fc-4c9b-b623-1de80c905833,0c26b695-3200-4bf1-a4ae-9b9d48b07d79,DR. RAVINDRA NATH,REG_3KZ3O9BP,MBBS DNB,7961508230,,9.5,RADIOLOGIST
45833b2b-6ad0-4625-a564-1742c1cd08f2,0c26b695-3200-4bf1-a4ae-9b9d48b07d79,DR. SUSHIL KUMAR,REG_HBTBJNJV,MBBS DA,8148381020,,1.5,RADIOLOGIST
b8c7bf0d-bf72-4e22-9c2d-88028580a0c6,0c26b695-3200-4bf1-a4ae-9b9d48b07d79,DR. SUSHILA DEVI,REG_J6ZVKZR0,MBBS MS,7080678944,,21.0,ANAESTHETIST
b67ed311-c808-4e0a-932a-092355d22f4b,0c26b695-3200-4bf1-a4ae-9b9d48b07d79,DR. LAXMI DEVI,REG_TJH5TFMI,MBBS MD,7557750047,,12.6,PAEDIATRICIAN
46f97984-ca17-4a4a-80a0-e88021499305,0c26b695-3200-4bf1-a4ae-9b9d48b07d79,DR. RANI DEVI,REG_AR09R7K7,MBBS MD DM,9628059957,,23.0,PAEDIATRICIAN
73335bca-61c5-4175-aec7-3518933e92c9,0c26b695-3200-4bf1-a4ae-9b9d48b07d79,DR. JAGDISH PRASAD,REG_WXMY9S7P,MBBS,7762477769,,20.3,RADIOLOGIST
d79fb01e-520e-4b82-b97d-219bd6d1ce33,0c26b695-3200-4bf1-a4ae-9b9d48b07d79,DR. RADHA DEVI,REG_T9WNM5R5,MBBS MS MCh,9778537070,,15.2,PAEDIATRICIAN
f328630c-c094-4b1c-8252-18c22df9463e,0c26b695-3200-4bf1-a4ae-9b9d48b07d79,DR. MEENA DEVI,REG_TCT7SOI7,MBBS MS,7512755428,,10.6,SURGEON
35fb8a5f-8640-4460-9cac-8c8dabc7febe,35d13594-7d71-4af5-b9a4-593c846ee525,DR. CHAMELI DEVI,REG_1GPQ2O0E,MBBS MS MCh,7568644223,,11.4,PAEDIATRICIAN
6a995536-081b-4692-80b4-70d500f40e0d,35d13594-7d71-4af5-b9a4-593c846ee525,DR. ANIL KUMAR KURMI,REG_1WI4T2ZW,MBBS DNB,9722469695,,34.2,SURGEON
58bfc7d4-0e1e-465f-b4e8-35adbe1ed2e8,35d13594-7d71-4af5-b9a4-593c846ee525,DR. PRADEEP KUMAR,REG_0QAI0EF2,MBBS,9752805810,,1.8,RADIOLOGIST
908ea943-ab91-4991-90a8-7ad7f3a02252,35d13594-7d71-4af5-b9a4-593c846ee525,DR. RAKESH KUMAR,REG_HTBD00B1,MBBS MS,9537658955,,4.6,ANAESTHETIST
2432630f-118c-442b-843f-26e501e3de02,dac7e629-3879-4271-8080-e2d19d7abe61,DR. GEETA DEVI,REG_GZ2D6NIY,MBBS DA,9815438209,,21.9,ANAESTHETIST
0b83e816-eb4d-4a7b-a299-0c2c57d0793f,dac7e629-3879-4271-8080-e2d19d7abe61,DR. PHOOL KUMARI,REG_42310FM6,MBBS MS MCh,8081072478,,28.7,RADIOLOGIST
7beb4295-ce24-4dd9-b264-37526787e6b9,b0f66a2c-793a-4064-8e9b-af17984a259f,DR. LAKHAN LAL SHARMA,REG_YQ1H3G9F,MBBS MD,9698299711,,21.0,SURGEON
881d220b-918d-4700-b308-32d15a01573b,b0f66a2c-793a-4064-8e9b-af17984a259f,DR. MEENA DEVI,REG_630L0RAT,MBBS,7579156563,,10.9,GYNAECOLOGIST
285c8888-98a6-4cd2-8c09-5dc20fe0c49e,b0f66a2c-793a-4064-8e9b-af17984a259f,DR. KUSUM DEVI,REG_Z4165HX7,MBBS MS,9448814663,,4.6,ANAESTHETIST
14cd9971-2383-459d-8608-3f8863aa9d4c,b0f66a2c-793a-4064-8e9b-af17984a259f,DR. KUSUM DEVI,REG_O8LZR4JJ,MBBS DA,7857309851,,12.1,RADIOLOGIST
252b967a-e617-432a-bbad-67b20bf677f7,b0f66a2c-793a-4064-8e9b-af17984a259f,DR. RAJESH KUMAR PASI,REG_CW2AKLH9,MBBS DNB,7775315076,,34.8,PRIMARY_CLINICIAN
6eab31e3-28af-4f97-8062-d1966a205980,f797271d-dc74-4cfe-b2d4-6f8490b5a758,DR. USHA DEVI,REG_0FG87O91,MBBS,8014746395,,17.0,GYNAECOLOGIST
fba6a0e0-6b00-48cc-b5f0-bdbc8b8f47f0,f797271d-dc74-4cfe-b2d4-6f8490b5a758,DR. SUMITRA DEVI,REG_1YDA2C0F,MBBS MS,7968376031,,4.8,ANAESTHETIST
47e8e918-ef65-48e6-9a5a-f39d03a0099f,f797271d-dc74-4cfe-b2d4-6f8490b5a758,DR. PREM SHANKAR,REG_N6N97SJG,MBBS MS MCh,8034706220,,11.2,RADIOLOGIST
4ca46299-7833-4f7f-8140-61be210d4677,f797271d-dc74-4cfe-b2d4-6f8490b5a758,DR. USHA DEVI,REG_GUW8MSYK,MBBS,9726619036,,6.8,RADIOLOGIST
690076ae-20e7-4b4f-9e43-f46f5fd20b67,f797271d-dc74-4cfe-b2d4-6f8490b5a758,DR. PRADEEP KUMAR JAISWAL,REG_01AF2NX2,MBBS MS MCh,7840934948,,25.5,ANAESTHETIST
06ff81c8-1fb0-459c-bba7-c3d4d19b4460,f797271d-dc74-4cfe-b2d4-6f8490b5a758,DR. NARESH KUMAR,REG_XUJSW344,MBBS MD DM,9740296355,,17.6,PAEDIATRICIAN
4d7420ef-9c06-4890-b123-9d9ece1d2a84,f797271d-dc74-4cfe-b2d4-6f8490b5a758,DR. PREM SHANKAR,REG_QQQFQGLI,MBBS MD,8139002330,,18.3,RADIOLOGIST
bbc7488d-1480-4e07-95f5-a2e4eb27a376,f797271d-dc74-4cfe-b2d4-6f8490b5a758,DR. HEMANT KUMAR DUBEY,REG_I2CDWIHD,MBBS DNB,7681821587,,19.8,PAEDIATRICIAN
b96ada70-3b89-4745-b0a9-1e9fa968d492,d3bcd033-d541-46a7-b8ec-8b8160691de0,DR. RAJESH KUMAR,REG_5Q1I23T6,MBBS DNB,7009112862,,28.9,SURGEON
c91a4224-6828-4c48-a520-bcb355dfd4b7,d3bcd033-d541-46a7-b8ec-8b8160691de0,DR. REENA DEVI,REG_HQRZ532P,MBBS MD,8191894430,,21.9,RADIOLOGIST
4426ad48-f2d4-445b-95c1-ea197a6eaa80,d3bcd033-d541-46a7-b8ec-8b8160691de0,DR. VIVEK KUMAR PANDEY,REG_ARHHXCDY,MBBS MS MCh,8105761594,,9.4,GYNAECOLOGIST
320dedf7-0c60-4177-9622-6d8e67b29a7e,d3bcd033-d541-46a7-b8ec-8b8160691de0,DR. SARASWATI DEVI,REG_VSGX84L6,MBBS MS,7961966887,,32.4,GYNAECOLOGIST
740b71a1-1b18-4312-a9dd-494ab0e7b3e7,b342c6dc-22fb-44bd-b333-9db0f6d69463,DR. REKHA DEVI,REG_Q1YQEFRB,MBBS MD DM,7061797364,,11.5,PRIMARY_CLINICIAN
c57d9a8b-5836-4297-b681-3671fd891e51,b342c6dc-22fb-44bd-b333-9db0f6d69463,DR. VIRENDRA SINGH,REG_ZTN3L3OI,MBBS MS MCh,9732165083,,32.1,SURGEON
5d408db3-ae3d-431d-8c66-c30a2dde1bec,b342c6dc-22fb-44bd-b333-9db0f6d69463,DR. RADHA DEVI,REG_PJ0KT3RP,MBBS DNB,7648321414,,5.9,GYNAECOLOGIST
76d3e08c-9b69-499c-a7ba-d24daf94ecbd,b342c6dc-22fb-44bd-b333-9db0f6d69463,DR. SANJAY KUMAR SINGH,REG_AWR0OV8Z,MBBS MD DM,9520714613,,12.9,RADIOLOGIST
a7d880b1-2691-460a-a9bf-de360ecfc10d,b342c6dc-22fb-44bd-b333-9db0f6d69463,DR. SUNITA DEVI,REG_3YYN8NZ4,MBBS DNB,9415710962,,32.4,PRIMARY_CLINICIAN
f176f4f6-f594-47bd-bad4-1ac5601433d1,b342c6dc-22fb-44bd-b333-9db0f6d69463,DR. DEEPAK KUMAR,REG_32SFVH5G,MBBS DA,9776226529,,3.0,SURGEON
6426bc9c-5100-431a-b5cf-e2fd092ed25c,9643f308-b07f-45ab-8906-08a9e8b27e58,DR. RAJESH KUMAR,REG_HLPDMBWX,MBBS MD,9671228502,,15.5,ANAESTHETIST
a3cb53ad-972a-4e69-90dd-ee4d3e049ab7,9643f308-b07f-45ab-8906-08a9e8b27e58,DR. KUSUM DEVI,REG_GXCE6LNP,MBBS DNB,7532290442,,32.9,GYNAECOLOGIST
e9f971fb-d376-4a49-9256-6f5129f22cf3,9643f308-b07f-45ab-8906-08a9e8b27e58,DR. BRIJESH KUMAR,REG_0YER118H,MBBS MD,8138017743,,9.7,GYNAECOLOGIST
